#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:04:16.854
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 1: Function: (C1-C2)/301

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
0.00365375,0.0236088,7.00975e-05,7.82018e-05
0.003655,0.0236088,7.00975e-05,7.82018e-05
0.00365625,0.0232777,7.00975e-05,7.71015e-05
0.0036575,0.0232777,7.00975e-05,7.71015e-05
0.00365875,0.0232777,0.000405614,7.59868e-05
0.00366,0.0229465,7.00975e-05,7.60012e-05
0.00366125,0.0229465,7.00975e-05,7.60012e-05
0.0036625,0.0229465,-0.000265419,7.71159e-05
0.00366375,0.0232777,-0.000265419,7.82162e-05
0.003665,0.0229465,7.00975e-05,7.60012e-05
0.00366625,0.0229465,-0.000265419,7.71159e-05
0.0036675,0.0229465,7.00975e-05,7.60012e-05
0.00366875,0.0229465,7.00975e-05,7.60012e-05
0.00367,0.0232777,7.00975e-05,7.71015e-05
0.00367125,0.0229465,7.00975e-05,7.60012e-05
0.0036725,0.0226153,-0.000265419,7.60156e-05
0.00367375,0.0229465,-0.000265419,7.71159e-05
0.003675,0.0232777,0.000405614,7.59868e-05
0.00367625,0.0229465,0.000405614,7.48865e-05
0.0036775,0.0226153,-0.000265419,7.60156e-05
0.00367875,0.0229465,-0.000265419,7.71159e-05
0.00368,0.0226153,-0.000265419,7.60156e-05
0.00368125,0.0229465,7.00975e-05,7.60012e-05
0.0036825,0.0229465,7.00975e-05,7.60012e-05
0.00368375,0.0222841,-0.000265419,7.49153e-05
0.003685,0.0226153,7.00975e-05,7.49009e-05
0.00368625,0.0229465,-0.000265419,7.71159e-05
0.0036875,0.0232777,-0.000265419,7.82162e-05
0.00368875,0.0226153,-0.000265419,7.60156e-05
0.00369,0.0226153,-0.000265419,7.60156e-05
0.00369125,0.0232777,7.00975e-05,7.71015e-05
0.0036925,0.0229465,-0.000265419,7.71159e-05
0.00369375,0.0226153,-0.000265419,7.60156e-05
0.003695,0.0229465,7.00975e-05,7.60012e-05
0.00369625,0.0226153,7.00975e-05,7.49009e-05
0.0036975,0.0222841,7.00975e-05,7.38006e-05
0.00369875,0.0226153,7.00975e-05,7.49009e-05
0.0037,0.0226153,7.00975e-05,7.49009e-05
0.00370125,0.0226153,0.000405614,7.37862e-05
0.0037025,0.0222841,-0.000265419,7.49153e-05
0.00370375,0.0226153,7.00975e-05,7.49009e-05
0.003705,0.0229465,7.00975e-05,7.60012e-05
0.00370625,0.0226153,7.00975e-05,7.49009e-05
0.0037075,0.0226153,0.000405614,7.37862e-05
0.00370875,0.0226153,0.000405614,7.37862e-05
0.00371,0.0229465,0.000405614,7.48865e-05
0.00371125,0.0222841,7.00975e-05,7.38006e-05
0.0037125,0.0222841,-0.000265419,7.49153e-05
0.00371375,0.0222841,-0.000265419,7.49153e-05
0.003715,0.0226153,-0.000265419,7.60156e-05
0.00371625,0.0226153,7.00975e-05,7.49009e-05
0.0037175,0.0222841,7.00975e-05,7.38006e-05
0.00371875,0.0219529,-0.000600936,7.49296e-05
0.00372,0.0219529,-0.000265419,7.3815e-05
0.00372125,0.0226153,-0.000600936,7.71302e-05
0.0037225,0.0226153,-0.000265419,7.60156e-05
0.00372375,0.0229465,-0.000600936,7.82306e-05
0.003725,0.0226153,-0.000265419,7.60156e-05
0.00372625,0.0222841,-0.000265419,7.49153e-05
0.0037275,0.0222841,0.000405614,7.26859e-05
0.00372875,0.0222841,7.00975e-05,7.38006e-05
0.00373,0.0222841,-0.000600936,7.60299e-05
0.00373125,0.0222841,7.00975e-05,7.38006e-05
0.0037325,0.0222841,-0.000600936,7.60299e-05
0.00373375,0.0219529,-0.000265419,7.3815e-05
0.003735,0.0222841,-0.000265419,7.49153e-05
0.00373625,0.0222841,-0.000265419,7.49153e-05
0.0037375,0.0219529,-0.000265419,7.3815e-05
0.00373875,0.0219529,-0.000265419,7.3815e-05
0.00374,0.0222841,7.00975e-05,7.38006e-05
0.00374125,0.0222841,-0.000265419,7.49153e-05
0.0037425,0.0219529,-0.000265419,7.3815e-05
0.00374375,0.0216217,-0.000600936,7.38293e-05
0.003745,0.0216217,7.00975e-05,7.16e-05
0.00374625,0.0216217,7.00975e-05,7.16e-05
0.0037475,0.0219529,-0.000265419,7.3815e-05
0.00374875,0.0216217,-0.000600936,7.38293e-05
0.00375,0.0216217,-0.000600936,7.38293e-05
0.00375125,0.0219529,-0.000265419,7.3815e-05
0.0037525,0.0212905,-0.000265419,7.16143e-05
0.00375375,0.0219529,7.00975e-05,7.27003e-05
0.003755,0.0219529,-0.000265419,7.3815e-05
0.00375625,0.0219529,-0.000600936,7.49296e-05
0.0037575,0.0216217,-0.000600936,7.38293e-05
0.00375875,0.0216217,-0.000936452,7.4944e-05
0.00376,0.0219529,-0.000265419,7.3815e-05
0.00376125,0.0219529,-0.000265419,7.3815e-05
0.0037625,0.0219529,-0.000600936,7.49296e-05
0.00376375,0.0219529,7.00975e-05,7.27003e-05
0.003765,0.0219529,-0.000265419,7.3815e-05
0.00376625,0.0219529,-0.000600936,7.49296e-05
0.0037675,0.0216217,-0.000600936,7.38293e-05
0.00376875,0.0216217,-0.000600936,7.38293e-05
0.00377,0.0216217,-0.000600936,7.38293e-05
0.00377125,0.0216217,7.00975e-05,7.16e-05
0.0037725,0.0216217,-0.000265419,7.27146e-05
0.00377375,0.0216217,-0.000936452,7.4944e-05
0.003775,0.0216217,-0.000936452,7.4944e-05
0.00377625,0.0216217,-0.000265419,7.27146e-05
0.0037775,0.0219529,-0.000265419,7.3815e-05
0.00377875,0.0212905,-0.000265419,7.16143e-05
0.00378,0.0212905,-0.000600936,7.2729e-05
0.00378125,0.0209593,-0.000600936,7.16287e-05
0.0037825,0.0212905,-0.000936452,7.38437e-05
0.00378375,0.0212905,-0.000936452,7.38437e-05
0.003785,0.0212905,-0.000265419,7.16143e-05
0.00378625,0.0212905,-0.000600936,7.2729e-05
0.0037875,0.0212905,-0.00127197,7.49584e-05
0.00378875,0.0216217,-0.000936452,7.4944e-05
0.00379,0.0212905,-0.000600936,7.2729e-05
0.00379125,0.0212905,-0.000600936,7.2729e-05
0.0037925,0.0212905,-0.000265419,7.16143e-05
0.00379375,0.0212905,-0.000600936,7.2729e-05
0.003795,0.0212905,-0.000265419,7.16143e-05
0.00379625,0.0216217,-0.000265419,7.27146e-05
0.0037975,0.0209593,-0.000600936,7.16287e-05
0.00379875,0.0209593,-0.000936452,7.27434e-05
0.0038,0.0212905,-0.000600936,7.2729e-05
0.00380125,0.0216217,-0.000265419,7.27146e-05
0.0038025,0.0216217,-0.000600936,7.38293e-05
0.00380375,0.0216217,-0.000600936,7.38293e-05
0.003805,0.0219529,-0.000265419,7.3815e-05
0.00380625,0.0216217,-0.000600936,7.38293e-05
0.0038075,0.0209593,-0.000936452,7.27434e-05
0.00380875,0.00373727,-0.000600936,1.44127e-05
0.00381,-0.0270637,-0.00127197,-8.56867e-05
0.00381125,-0.0264013,-0.000600936,-8.57154e-05
0.0038125,-0.0260701,-0.000265419,-8.57298e-05
0.00381375,-0.0260701,-0.000600936,-8.46151e-05
0.003815,-0.0260701,-0.000600936,-8.46151e-05
0.00381625,-0.0257389,-0.000265419,-8.46295e-05
0.0038175,-0.0260701,-0.000936452,-8.35005e-05
0.00381875,-0.0257389,-0.000600936,-8.35148e-05
0.00382,-0.0257389,-0.000600936,-8.35148e-05
0.00382125,-0.0254077,-0.000600936,-8.24145e-05
0.0038225,-0.0260701,-0.000600936,-8.46151e-05
0.00382375,-0.0260701,-0.000265419,-8.57298e-05
0.003825,-0.0257389,7.00975e-05,-8.57442e-05
0.00382625,-0.0260701,-0.000600936,-8.46151e-05
0.0038275,-0.0260701,-0.000600936,-8.46151e-05
0.00382875,-0.0260701,-0.000600936,-8.46151e-05
0.00383,-0.0254077,-0.000265419,-8.35292e-05
0.00383125,-0.0257389,-0.000600936,-8.35148e-05
0.0038325,-0.0254077,-0.000936452,-8.12998e-05
0.00383375,-0.0257389,7.00975e-05,-8.57442e-05
0.003835,-0.0260701,-0.000265419,-8.57298e-05
0.00383625,-0.0257389,-0.000600936,-8.35148e-05
0.0038375,-0.0254077,-0.000600936,-8.24145e-05
0.00383875,-0.0257389,7.00975e-05,-8.57442e-05
0.00384,-0.0254077,-0.000265419,-8.35292e-05
0.00384125,-0.0250765,-0.000265419,-8.24289e-05
0.0038425,-0.0254077,7.00975e-05,-8.46439e-05
0.00384375,-0.0260701,-0.000265419,-8.57298e-05
0.003845,-0.0254077,-0.000600936,-8.24145e-05
0.00384625,-0.0257389,-0.000600936,-8.35148e-05
0.0038475,-0.0260701,-0.000265419,-8.57298e-05
0.00384875,-0.0257389,-0.000600936,-8.35148e-05
0.00385,-0.0257389,-0.000265419,-8.46295e-05
0.00385125,-0.0254077,-0.000265419,-8.35292e-05
0.0038525,-0.0260701,-0.000265419,-8.57298e-05
0.00385375,-0.0254077,-0.000265419,-8.35292e-05
0.003855,-0.0254077,-0.000600936,-8.24145e-05
0.00385625,-0.0254077,-0.000265419,-8.35292e-05
0.0038575,-0.0254077,7.00975e-05,-8.46439e-05
0.00385875,-0.0254077,7.00975e-05,-8.46439e-05
0.00386,-0.0257389,-0.000265419,-8.46295e-05
0.00386125,-0.0257389,7.00975e-05,-8.57442e-05
0.0038625,-0.0254077,7.00975e-05,-8.46439e-05
0.00386375,-0.0250765,-0.000265419,-8.24289e-05
0.003865,-0.0254077,-0.000600936,-8.24145e-05
0.00386625,-0.0254077,-0.000600936,-8.24145e-05
0.0038675,-0.0254077,-0.000265419,-8.35292e-05
0.00386875,-0.0254077,7.00975e-05,-8.46439e-05
0.00387,-0.0250765,-0.000600936,-8.13142e-05
0.00387125,-0.0250765,-0.000600936,-8.13142e-05
0.0038725,-0.0254077,-0.000600936,-8.24145e-05
0.00387375,-0.0254077,-0.000265419,-8.35292e-05
0.003875,-0.0254077,-0.000265419,-8.35292e-05
0.00387625,-0.0254077,-0.000265419,-8.35292e-05
0.0038775,-0.0257389,-0.000265419,-8.46295e-05
0.00387875,-0.0257389,-0.000600936,-8.35148e-05
0.00388,-0.0250765,7.00975e-05,-8.35435e-05
0.00388125,-0.0254077,-0.000265419,-8.35292e-05
0.0038825,-0.0254077,-0.000265419,-8.35292e-05
0.00388375,-0.0254077,-0.000265419,-8.35292e-05
0.003885,-0.0250765,-0.000265419,-8.24289e-05
0.00388625,-0.0250765,-0.000265419,-8.24289e-05
0.0038875,-0.0247453,-0.000265419,-8.13286e-05
0.00388875,-0.0247453,-0.000265419,-8.13286e-05
0.00389,-0.0254077,-0.000600936,-8.24145e-05
0.00389125,-0.0257389,-0.000265419,-8.46295e-05
0.0038925,-0.0254077,-0.000600936,-8.24145e-05
0.00389375,-0.0254077,-0.000600936,-8.24145e-05
0.003895,-0.0250765,-0.000600936,-8.13142e-05
0.00389625,-0.0247453,-0.000265419,-8.13286e-05
0.0038975,-0.0247453,-0.000600936,-8.02139e-05
0.00389875,-0.0247453,7.00975e-05,-8.24432e-05
0.0039,-0.0254077,7.00975e-05,-8.46439e-05
0.00390125,-0.0244141,-0.000265419,-8.02283e-05
0.0039025,-0.0250765,-0.000265419,-8.24289e-05
0.00390375,-0.0254077,-0.000265419,-8.35292e-05
0.003905,-0.0250765,-0.000265419,-8.24289e-05
0.00390625,-0.0244141,-0.000936452,-7.79989e-05
0.0039075,-0.0244141,-0.000265419,-8.02283e-05
0.00390875,-0.0247453,7.00975e-05,-8.24432e-05
0.00391,-0.0247453,-0.000600936,-8.02139e-05
0.00391125,-0.0244141,-0.000600936,-7.91136e-05
0.0039125,-0.0250765,-0.000265419,-8.24289e-05
0.00391375,-0.0247453,7.00975e-05,-8.24432e-05
0.003915,-0.0247453,7.00975e-05,-8.24432e-05
0.00391625,-0.0247453,-0.000265419,-8.13286e-05
0.0039175,-0.0247453,-0.000265419,-8.13286e-05
0.00391875,-0.0250765,0.000405614,-8.46582e-05
0.00392,-0.0250765,7.00975e-05,-8.35435e-05
0.00392125,-0.0247453,7.00975e-05,-8.24432e-05
0.0039225,-0.0247453,7.00975e-05,-8.24432e-05
0.00392375,-0.0244141,7.00975e-05,-8.13429e-05
0.003925,-0.0244141,7.00975e-05,-8.13429e-05
0.00392625,-0.0247453,7.00975e-05,-8.24432e-05
0.0039275,-0.0247453,7.00975e-05,-8.24432e-05
0.00392875,-0.0244141,-0.000600936,-7.91136e-05
0.00393,-0.0247453,-0.000265419,-8.13286e-05
0.00393125,-0.0244141,-0.000265419,-8.02283e-05
0.0039325,-0.0250765,7.00975e-05,-8.35435e-05
0.00393375,-0.0247453,7.00975e-05,-8.24432e-05
0.003935,-0.0244141,-0.000600936,-7.91136e-05
0.00393625,-0.0240829,-0.000600936,-7.80133e-05
0.0039375,-0.0240829,-0.000600936,-7.80133e-05
0.00393875,-0.0244141,-0.000265419,-8.02283e-05
0.00394,-0.0244141,7.00975e-05,-8.13429e-05
0.00394125,-0.0244141,-0.000600936,-7.91136e-05
0.0039425,-0.0244141,-0.000600936,-7.91136e-05
0.00394375,-0.0237517,7.00975e-05,-7.91423e-05
0.003945,-0.0240829,7.00975e-05,-8.02426e-05
0.00394625,-0.0240829,7.00975e-05,-8.02426e-05
0.0039475,-0.0244141,-0.000265419,-8.02283e-05
0.00394875,-0.0247453,-0.000265419,-8.13286e-05
0.00395,-0.0244141,7.00975e-05,-8.13429e-05
0.00395125,-0.0244141,7.00975e-05,-8.13429e-05
0.0039525,-0.0244141,-0.000265419,-8.02283e-05
0.00395375,-0.0244141,-0.000265419,-8.02283e-05
0.003955,-0.0240829,0.000405614,-8.13573e-05
0.00395625,-0.0244141,7.00975e-05,-8.13429e-05
0.0039575,-0.0240829,-0.000265419,-7.9128e-05
0.00395875,-0.0244141,-0.000600936,-7.91136e-05
0.00396,-0.0244141,-0.000265419,-8.02283e-05
0.00396125,-0.0244141,7.00975e-05,-8.13429e-05
0.0039625,-0.0247453,-0.000265419,-8.13286e-05
0.00396375,-0.0244141,-0.000265419,-8.02283e-05
0.003965,-0.0244141,7.00975e-05,-8.13429e-05
0.00396625,-0.0244141,7.00975e-05,-8.13429e-05
0.0039675,-0.0244141,7.00975e-05,-8.13429e-05
0.00396875,0.00141892,0.00107665,1.13713e-06
0.00397,0.02394,0.000741131,7.70728e-05
0.00397125,0.0236088,7.00975e-05,7.82018e-05
0.0039725,0.0229465,-0.000265419,7.71159e-05
0.00397375,0.0229465,7.00975e-05,7.60012e-05
0.003975,0.0229465,7.00975e-05,7.60012e-05
0.00397625,0.0232777,-0.000265419,7.82162e-05
0.0039775,0.0229465,-0.000265419,7.71159e-05
0.00397875,0.0226153,-0.000265419,7.60156e-05
0.00398,0.0226153,7.00975e-05,7.49009e-05
0.00398125,0.0222841,-0.000265419,7.49153e-05
0.0039825,0.0226153,-0.000265419,7.60156e-05
0.00398375,0.0226153,-0.000265419,7.60156e-05
0.003985,0.0226153,-0.000265419,7.60156e-05
0.00398625,0.0229465,-0.000600936,7.82306e-05
0.0039875,0.0226153,7.00975e-05,7.49009e-05
0.00398875,0.0226153,7.00975e-05,7.49009e-05
0.00399,0.0229465,7.00975e-05,7.60012e-05
0.00399125,0.0226153,-0.000265419,7.60156e-05
0.0039925,0.0229465,-0.000265419,7.71159e-05
0.00399375,0.0222841,-0.000265419,7.49153e-05
0.003995,0.0229465,7.00975e-05,7.60012e-05
0.00399625,0.0226153,-0.000265419,7.60156e-05
0.0039975,0.0222841,-0.000265419,7.49153e-05
0.00399875,0.0222841,-0.000265419,7.49153e-05
0.004,0.0222841,7.00975e-05,7.38006e-05
0.00400125,0.0226153,-0.000265419,7.60156e-05
0.0040025,0.0226153,7.00975e-05,7.49009e-05
0.00400375,0.0219529,7.00975e-05,7.27003e-05
0.004005,0.0222841,7.00975e-05,7.38006e-05
0.00400625,0.0226153,7.00975e-05,7.49009e-05
0.0040075,0.0222841,-0.000265419,7.49153e-05
0.00400875,0.0222841,-0.000265419,7.49153e-05
0.00401,0.0222841,-0.000265419,7.49153e-05
0.00401125,0.0222841,7.00975e-05,7.38006e-05
0.0040125,0.0222841,7.00975e-05,7.38006e-05
0.00401375,0.0222841,-0.000265419,7.49153e-05
0.004015,0.0219529,-0.000265419,7.3815e-05
0.00401625,0.0219529,-0.000265419,7.3815e-05
0.0040175,0.0222841,-0.000600936,7.60299e-05
0.00401875,0.0219529,-0.000265419,7.3815e-05
0.00402,0.0216217,-0.000600936,7.38293e-05
0.00402125,0.0219529,-0.000265419,7.3815e-05
0.0040225,0.0222841,-0.000600936,7.60299e-05
0.00402375,0.0222841,-0.000265419,7.49153e-05
0.004025,0.0222841,-0.000265419,7.49153e-05
0.00402625,0.0226153,-0.000600936,7.71302e-05
0.0040275,0.0226153,-0.000600936,7.71302e-05
0.00402875,0.0222841,-0.000265419,7.49153e-05
0.00403,0.0219529,7.00975e-05,7.27003e-05
0.00403125,0.0219529,7.00975e-05,7.27003e-05
0.0040325,0.0219529,-0.000265419,7.3815e-05
0.00403375,0.0222841,-0.000265419,7.49153e-05
0.004035,0.0222841,-0.000265419,7.49153e-05
0.00403625,0.0222841,-0.000265419,7.49153e-05
0.0040375,0.0222841,-0.000265419,7.49153e-05
0.00403875,0.0219529,-0.000600936,7.49296e-05
0.00404,0.0216217,-0.000265419,7.27146e-05
0.00404125,0.0212905,-0.000265419,7.16143e-05
0.0040425,0.0219529,-0.000265419,7.3815e-05
0.00404375,0.0219529,-0.000265419,7.3815e-05
0.004045,0.0222841,-0.000265419,7.49153e-05
0.00404625,0.0219529,-0.000600936,7.49296e-05
0.0040475,0.0212905,-0.000936452,7.38437e-05
0.00404875,0.0216217,-0.000600936,7.38293e-05
0.00405,0.0222841,-0.000600936,7.60299e-05
0.00405125,0.0219529,-0.000265419,7.3815e-05
0.0040525,0.0219529,7.00975e-05,7.27003e-05
0.00405375,0.0219529,-0.000600936,7.49296e-05
0.004055,0.0219529,-0.000265419,7.3815e-05
0.00405625,0.0219529,7.00975e-05,7.27003e-05
0.0040575,0.0219529,-0.000265419,7.3815e-05
0.00405875,0.0219529,7.00975e-05,7.27003e-05
0.00406,0.0216217,7.00975e-05,7.16e-05
0.00406125,0.0219529,7.00975e-05,7.27003e-05
0.0040625,0.0216217,7.00975e-05,7.16e-05
0.00406375,0.0216217,-0.000265419,7.27146e-05
0.004065,0.0222841,-0.000265419,7.49153e-05
0.00406625,0.0222841,-0.000265419,7.49153e-05
0.0040675,0.0216217,-0.000600936,7.38293e-05
0.00406875,0.0216217,-0.000600936,7.38293e-05
0.00407,0.0219529,7.00975e-05,7.27003e-05
0.00407125,0.0212905,-0.000600936,7.2729e-05
0.0040725,0.0219529,-0.000600936,7.49296e-05
0.00407375,0.0216217,-0.000265419,7.27146e-05
0.004075,0.0219529,7.00975e-05,7.27003e-05
0.00407625,0.0216217,-0.000265419,7.27146e-05
0.0040775,0.0209593,-0.000600936,7.16287e-05
0.00407875,0.0212905,-0.000265419,7.16143e-05
0.00408,0.0216217,-0.000265419,7.27146e-05
0.00408125,0.0216217,-0.000265419,7.27146e-05
0.0040825,0.0212905,-0.000600936,7.2729e-05
0.00408375,0.0219529,-0.000600936,7.49296e-05
0.004085,0.0216217,-0.000600936,7.38293e-05
0.00408625,0.0216217,-0.000265419,7.27146e-05
0.0040875,0.0212905,-0.000600936,7.2729e-05
0.00408875,0.0209593,-0.000600936,7.16287e-05
0.00409,0.0212905,-0.000600936,7.2729e-05
0.00409125,0.0212905,-0.000936452,7.38437e-05
0.0040925,0.0209593,-0.000265419,7.0514e-05
0.00409375,0.0209593,-0.000936452,7.27434e-05
0.004095,0.0212905,-0.000600936,7.2729e-05
0.00409625,0.0206281,-0.000265419,6.94137e-05
0.0040975,0.0212905,-0.000265419,7.16143e-05
0.00409875,0.0216217,-0.000936452,7.4944e-05
0.0041,0.0212905,-0.000600936,7.2729e-05
0.00410125,0.0212905,-0.000600936,7.2729e-05
0.0041025,0.0209593,-0.000600936,7.16287e-05
0.00410375,0.0212905,-0.000600936,7.2729e-05
0.004105,0.0216217,-0.000600936,7.38293e-05
0.00410625,0.0212905,-0.00127197,7.49584e-05
0.0041075,0.0216217,-0.000936452,7.4944e-05
0.00410875,0.0212905,-0.000936452,7.38437e-05
0.00411,0.0209593,-0.000600936,7.16287e-05
0.00411125,0.0212905,-0.000600936,7.2729e-05
0.0041125,0.0216217,-0.000265419,7.27146e-05
0.00411375,0.0216217,-0.000600936,7.38293e-05
0.004115,0.0212905,-0.000265419,7.16143e-05
0.00411625,0.0212905,-0.000600936,7.2729e-05
0.0041175,0.0209593,-0.000936452,7.27434e-05
0.00411875,0.0206281,-0.000936452,7.16431e-05
0.00412,0.0212905,-0.000600936,7.2729e-05
0.00412125,0.0212905,-0.000600936,7.2729e-05
0.0041225,0.0212905,-0.000936452,7.38437e-05
0.00412375,0.0212905,-0.000936452,7.38437e-05
0.004125,0.0212905,-0.000600936,7.2729e-05
0.00412625,0.0212905,-0.000265419,7.16143e-05
0.0041275,0.0209593,-0.000600936,7.16287e-05
0.00412875,-0.013816,-0.00127197,-4.16744e-05
0.00413,-0.0273949,-0.00160749,-8.56723e-05
0.00413125,-0.0267325,-0.00127197,-8.45864e-05
0.0041325,-0.0264013,-0.000936452,-8.46008e-05
0.00413375,-0.0270637,-0.000936452,-8.68014e-05
0.004135,-0.0257389,-0.000600936,-8.35148e-05
0.00413625,-0.0257389,-0.000600936,-8.35148e-05
0.0041375,-0.0260701,-0.000600936,-8.46151e-05
0.00413875,-0.0260701,-0.000265419,-8.57298e-05
0.00414,-0.0260701,-0.000265419,-8.57298e-05
0.00414125,-0.0257389,-0.000265419,-8.46295e-05
0.0041425,-0.0260701,-0.000600936,-8.46151e-05
0.00414375,-0.0260701,-0.000265419,-8.57298e-05
0.004145,-0.0264013,-0.000600936,-8.57154e-05
0.00414625,-0.0257389,-0.000600936,-8.35148e-05
0.0041475,-0.0260701,-0.00127197,-8.23858e-05
0.00414875,-0.0257389,-0.000600936,-8.35148e-05
0.00415,-0.0260701,-0.000600936,-8.46151e-05
0.00415125,-0.0260701,7.00975e-05,-8.68445e-05
0.0041525,-0.0257389,7.00975e-05,-8.57442e-05
0.00415375,-0.0257389,-0.000265419,-8.46295e-05
0.004155,-0.0257389,-0.000265419,-8.46295e-05
0.00415625,-0.0260701,-0.000265419,-8.57298e-05
0.0041575,-0.0257389,-0.000936452,-8.24001e-05
0.00415875,-0.0257389,-0.000265419,-8.46295e-05
0.00416,-0.0254077,7.00975e-05,-8.46439e-05
0.00416125,-0.0257389,-0.000265419,-8.46295e-05
0.0041625,-0.0257389,-0.000936452,-8.24001e-05
0.00416375,-0.0254077,-0.000936452,-8.12998e-05
0.004165,-0.0254077,-0.000600936,-8.24145e-05
0.00416625,-0.0257389,-0.000265419,-8.46295e-05
0.0041675,-0.0257389,-0.000265419,-8.46295e-05
0.00416875,-0.0257389,-0.000265419,-8.46295e-05
0.00417,-0.0260701,0.000405614,-8.79591e-05
0.00417125,-0.0260701,7.00975e-05,-8.68445e-05
0.0041725,-0.0257389,-0.000265419,-8.46295e-05
0.00417375,-0.0257389,-0.000600936,-8.35148e-05
0.004175,-0.0254077,7.00975e-05,-8.46439e-05
0.00417625,-0.0254077,-0.000265419,-8.35292e-05
0.0041775,-0.0254077,-0.000265419,-8.35292e-05
0.00417875,-0.0254077,-0.000265419,-8.35292e-05
0.00418,-0.0254077,7.00975e-05,-8.46439e-05
0.00418125,-0.0250765,7.00975e-05,-8.35435e-05
0.0041825,-0.0250765,-0.000600936,-8.13142e-05
0.00418375,-0.0250765,-0.000600936,-8.13142e-05
0.004185,-0.0250765,-0.000600936,-8.13142e-05
0.00418625,-0.0250765,-0.000265419,-8.24289e-05
0.0041875,-0.0250765,-0.000265419,-8.24289e-05
0.00418875,-0.0254077,-0.000936452,-8.12998e-05
0.00419,-0.0257389,-0.000936452,-8.24001e-05
0.00419125,-0.0254077,7.00975e-05,-8.46439e-05
0.0041925,-0.0257389,-0.000600936,-8.35148e-05
0.00419375,-0.0250765,7.00975e-05,-8.35435e-05
0.004195,-0.0254077,-0.000265419,-8.35292e-05
0.00419625,-0.0254077,-0.000936452,-8.12998e-05
0.0041975,-0.0250765,-0.000600936,-8.13142e-05
0.00419875,-0.0254077,-0.000265419,-8.35292e-05
0.0042,-0.0254077,-0.000265419,-8.35292e-05
0.00420125,-0.0257389,-0.000265419,-8.46295e-05
0.0042025,-0.0254077,-0.000265419,-8.35292e-05
0.00420375,-0.0254077,-0.000265419,-8.35292e-05
0.004205,-0.0254077,-0.000265419,-8.35292e-05
0.00420625,-0.0250765,-0.000600936,-8.13142e-05
0.0042075,-0.0254077,-0.000600936,-8.24145e-05
0.00420875,-0.0250765,-0.000600936,-8.13142e-05
0.00421,-0.0247453,-0.000600936,-8.02139e-05
0.00421125,-0.0247453,-0.000265419,-8.13286e-05
0.0042125,-0.0247453,-0.000265419,-8.13286e-05
0.00421375,-0.0247453,-0.000265419,-8.13286e-05
0.004215,-0.0254077,-0.000265419,-8.35292e-05
0.00421625,-0.0247453,-0.000265419,-8.13286e-05
0.0042175,-0.0250765,-0.000600936,-8.13142e-05
0.00421875,-0.0250765,-0.000600936,-8.13142e-05
0.00422,-0.0250765,-0.000265419,-8.24289e-05
0.00422125,-0.0247453,-0.000265419,-8.13286e-05
0.0042225,-0.0254077,-0.000265419,-8.35292e-05
0.00422375,-0.0254077,-0.000600936,-8.24145e-05
0.004225,-0.0247453,-0.000600936,-8.02139e-05
0.00422625,-0.0247453,-0.000265419,-8.13286e-05
0.0042275,-0.0244141,-0.000265419,-8.02283e-05
0.00422875,-0.0247453,-0.000265419,-8.13286e-05
0.00423,-0.0254077,-0.000600936,-8.24145e-05
0.00423125,-0.0250765,-0.000265419,-8.24289e-05
0.0042325,-0.0247453,-0.000265419,-8.13286e-05
0.00423375,-0.0250765,-0.000265419,-8.24289e-05
0.004235,-0.0247453,-0.000600936,-8.02139e-05
0.00423625,-0.0250765,-0.000936452,-8.01995e-05
0.0042375,-0.0247453,-0.000265419,-8.13286e-05
0.00423875,-0.0247453,-0.000265419,-8.13286e-05
0.00424,-0.0244141,-0.000265419,-8.02283e-05
0.00424125,-0.0247453,-0.000265419,-8.13286e-05
0.0042425,-0.0247453,-0.000600936,-8.02139e-05
0.00424375,-0.0250765,-0.000265419,-8.24289e-05
0.004245,-0.0247453,-0.000265419,-8.13286e-05
0.00424625,-0.0247453,-0.000600936,-8.02139e-05
0.0042475,-0.0250765,-0.000600936,-8.13142e-05
0.00424875,-0.0247453,-0.000265419,-8.13286e-05
0.00425,-0.0247453,-0.000265419,-8.13286e-05
0.00425125,-0.0244141,-0.000265419,-8.02283e-05
0.0042525,-0.0250765,-0.000600936,-8.13142e-05
0.00425375,-0.0240829,-0.000265419,-7.9128e-05
0.004255,-0.0244141,-0.000265419,-8.02283e-05
0.00425625,-0.0244141,-0.000600936,-7.91136e-05
0.0042575,-0.0247453,-0.000600936,-8.02139e-05
0.00425875,-0.0250765,-0.000265419,-8.24289e-05
0.00426,-0.0250765,-0.000600936,-8.13142e-05
0.00426125,-0.0250765,7.00975e-05,-8.35435e-05
0.0042625,-0.0244141,-0.000600936,-7.91136e-05
0.00426375,-0.0244141,-0.000600936,-7.91136e-05
0.004265,-0.0244141,-0.000265419,-8.02283e-05
0.00426625,-0.0247453,-0.000936452,-7.90992e-05
0.0042675,-0.0250765,-0.000600936,-8.13142e-05
